area,date,New Admissions (GAM),Measles Cases,AWD/cholera cases,AWD/Cholera deaths,Malaria Cases,Insecurity - Incidents,Insecurity - Fatalities,Displacement (arrivals),Displacement (departures),Total alarms,pop,Price of water,Sorghum prices,Maize prices,Red Rice prices,Local goat prices,Wage labor,TOT (goat to cereals),TOT (wage to cereals),Cost of Minimum Basket (CMB)
kurtunwaarey,2009-03-01,,,,,,,,,,0,74499.03405063291,,4250.0,4883.0,13300.0,830000.0,43166.0,170.0,9.0,1586615.0
qoryooley,2009-03-01,,,,,,,,,,0,204097.6329113924,,5156.0,4844.0,21500.0,1012500.0,36250.0,209.0,7.0,1879619.0
sablaale,2009-03-01,,,,,,,,,,1,60287.29556962025,,4606.25,6530.5,19675.0,661750.0,69277.66666666667,120.83333333333331,12.5,1577424.6
wanla weyn,2009-03-01,,,,,,,,,,0,184948.1037974684,,4833.0,5666.0,23000.0,535000.0,40000.0,94.0,7.0,2066018.7
baydhaba,2009-03-01,,,,,,,,,,0,366461.2278481013,,5150.0,7125.0,23250.0,642500.0,52500.0,125.0,10.0,1803188.0
buur hakaba,2009-03-01,,,,,,,,,,0,192756.0025316456,,3875.0,5375.0,20000.0,585000.0,75000.0,151.0,20.0,1906769.2166666668
diinsoor,2009-03-01,,,,,,,,,,1,107218.16936708862,,4050.0,6750.0,22750.0,470000.0,52500.0,116.0,13.0,2527750.0
qansax dheere,2009-03-01,,,,,,,,,,1,119236.3746835443,,4250.0,6000.0,24000.0,665000.0,77500.0,156.0,18.0,2206979.333333333
xudur,2009-03-01,,,,,,,,,,1,126211.11012658228,,3000.0,6175.0,26750.0,650000.0,40000.0,217.0,13.0,1342875.0
ceel barde,2009-03-01,,,,,,,,,,0,55416.498607594935,,6000.0,5750.0,32000.0,550000.0,40000.0,92.0,7.0,1640000.0
tayeeglow,2009-03-01,,,,,,,,,,1,119006.3116455696,,3000.0,6375.0,24000.0,550000.0,30500.0,183.0,11.0,2467306.202380952
waajid,2009-03-01,,,,,,,,,,0,90893.47569620251,,4075.0,7766.666666666667,26666.666666666668,564166.6666666666,60833.333333333336,171.0,11.5,2396187.6666666665
rab dhuure,2009-03-01,,,,,,,,,,1,57778.24253164557,,4358.333333333333,7422.916666666667,28854.166666666668,541041.6666666666,57708.333333333336,160.0,10.5,2355390.6666666665
garbahaarey,2009-03-01,,,,,,,,,,1,101052.45012658228,,10280.0,10620.0,28416.666666666668,583000.0,103208.33333333331,89.2,11.6,3148975.888888889
baardheere,2009-03-01,,,,,,,,,,1,127104.97341772151,,6250.0,7000.0,24000.0,575000.0,78750.0,92.0,13.0,2290000.0
belet xaawo,2009-03-01,,,,,,,,,,1,272403.81607594935,,25000.0,22975.0,33250.0,765500.0,245500.0,31.0,10.0,5934188.0
ceel waaq,2009-03-01,,,,,,,,,,1,33340.071772151896,,10750.0,13531.666666666666,36000.0,450000.0,75000.0,42.0,7.0,2617000.0
doolow,2009-03-01,,,,,,,,,,1,38119.57772151899,,25000.0,25000.0,33000.0,700000.0,130000.0,28.0,5.0,4988344.0
luuq,2009-03-01,,,,,,,,,,1,99051.52379746836,,12310.555555555557,10000.0,30000.0,400000.0,90000.0,100.7,9.766666666666667,4042500.0
bu'aale,2009-03-01,,,,,,,,,,1,72399.69088607594,,5218.75,6600.0,24000.0,702000.0,100000.0,106.0,15.0,1137000.0
jilib,2009-03-01,,,,,,,,,,0,145950.03164556963,,5768.75,8500.0,20000.0,546000.0,110000.0,64.0,13.0,1183511.0
saakow,2009-03-01,,,,,,,,,,1,116269.31518987342,,5629.6875,7337.5,25787.5,581450.0,71062.5,94.5,11.75,1907479.25
kismaayo,2009-03-01,,,,,,,,,,1,209158.0265822785,,7000.0,8000.0,22000.0,772000.0,132000.0,97.0,17.0,258000.0
afmadow,2009-03-01,,,,,,,,,,1,106179.01683544304,,7000.0,9000.0,32400.0,578800.0,53000.0,64.0,6.0,1675167.0
badhaadhe,2009-03-01,,,,,,,,,,1,78281.29518987342,,7000.0,8500.0,27200.0,675400.0,92500.0,80.5,11.5,966583.5
jamaame,2009-03-01,,,,,,,,,,0,154842.8658227848,,6589.583333333333,7054.0,20000.0,605000.0,95400.0,86.0,14.0,1011600.0
borama,2009-04-01,,,,,,,,,,0,320229.4240506329,,3125.0,3000.0,5950.0,200000.0,35000.0,34.0,6.0,936000.0
baki,2009-04-01,,,,,,,,,,0,49745.60632911392,,3306.25,3100.0,6131.25,172937.5,28250.0,30.25,5.5,701289.0
lughaye,2009-04-01,,,,,,,,,,0,73469.8540506329,,4300.0,3050.0,6000.0,120000.0,26000.0,28.0,7.0,839926.3333333334
zeylac,2009-04-01,,,,,,,,,,0,51597.866202531644,,5550.0,3025.0,7400.0,185000.0,37000.0,25.0,5.0,882490.0
hargeysa,2009-04-01,,,,,,,,,,1,667613.693670886,,3250.0,4000.0,6375.0,260000.0,30000.0,41.0,5.0,466578.0
berbera,2009-04-01,,,,,,,,,,0,87709.49316455696,,5389.0625,3700.0,10751.5625,450109.375,39562.5,54.0625,5.625,798789.0
gebiley,2009-04-01,,,,,,,,,,0,111876.77924050634,,2550.0,2300.0,6200.0,111750.0,22000.0,18.0,4.0,701289.0
burco,2009-04-01,,,,,,,,,,0,346934.09493670886,,4000.0,4000.0,5500.0,230000.0,25000.0,42.0,5.0,1228500.0
buuhoodle,2009-04-01,,,,,,,,,,0,184408.39620253164,,12000.0,9875.0,14750.0,658750.0,76250.0,43.5,5.0,2612375.0
owdweyne,2009-04-01,,,,,,,,,,0,67513.5735443038,,4213.020833333333,3900.0,7542.1875,313369.7916666667,31520.83333333333,45.6875,5.208333333333333,831289.0
sheikh,2009-04-01,,,,,,,,,,0,43511.30063291139,,4213.020833333333,3900.0,7542.1875,313369.7916666667,31520.83333333333,45.6875,5.208333333333333,831289.0
laas caanood,2009-04-01,,,,,,,,,,0,95946.12025316455,,20000.0,15750.0,24000.0,1087500.0,127500.0,45.0,5.0,3996250.0
caynabo,2009-04-01,,,,,,,,,,1,104252.30924050632,,14200.0,9875.0,17850.0,813750.0,83750.0,54.7,5.4,2612375.0
taleex,2009-04-01,,,,,,,,,,0,40260.82974683544,,18750.0,15375.0,23375.0,1079375.0,115625.0,44.25,4.75,3606312.6666666665
xudun,2009-04-01,,,,,,,,,,0,36155.66594936709,,24000.0,13666.666666666666,20000.0,955000.0,115000.0,40.0,5.0,3480984.4166666665
ceerigaabo,2009-04-01,,,,,,,,,,0,170160.38607594935,,15000.0,14520.833333333332,25000.0,1000000.0,120000.0,40.0,5.0,3709000.0
ceel afweyn,2009-04-01,,,,,,,,,,1,91967.32810126584,,11000.0,9152.5,25000.0,1137500.0,75000.0,103.0,7.0,2365929.683333333
laasqoray,2009-04-01,,,,,,,,,,0,125592.24177215189,,15500.0,14881.944444444443,22208.33333333333,1109791.6666666667,105208.33333333331,50.75,4.583333333333333,3351220.8888888885
bossaso,2009-04-01,,,,,,,,,,0,204852.3886075949,,12750.0,14750.0,18250.0,1250000.0,80000.0,68.0,4.0,2738350.0
bandarbeyla,2009-04-01,,,,,,,,,,0,34883.237341772154,,21500.0,14950.617283950618,27500.0,950000.0,100000.0,44.0,5.0,2989117.1753086424
caluula,2009-04-01,,,,,,,,,,0,61486.5741772152,,16031.25,14750.0,21718.75,1137500.0,87500.0,59.0,4.375,2738350.0
iskushuban,2009-04-01,,,,,,,,,,0,79583.09088607595,,17125.0,14750.0,22875.0,1100000.0,90000.0,56.0,4.5,2738350.0
qandala,2009-04-01,,,,,,,,,,0,60499.58,,14937.5,14750.0,20562.5,1175000.0,85000.0,62.0,4.25,2738350.0
qardho,2009-04-01,,,,,,,,,,0,129758.81265822783,,17589.285714285714,14951.388888888889,23744.04761904761,1102023.8095238097,98690.47619047618,51.285714285714285,4.547619047619048,3109584.311111111
garoowe,2009-04-01,,,,,,,,,,0,80789.2858227848,,16000.0,15000.0,24500.0,1275000.0,100000.0,52.0,4.0,3113688.0
burtinle,2009-04-01,,,,,,,,,,0,84269.62227848101,,14500.0,15500.0,20750.0,1232500.0,115000.0,85.0,8.0,3134979.333333333
eyl,2009-04-01,,,,,,,,,,0,54320.57518987342,,21500.0,15150.462962962964,27500.0,950000.0,100000.0,44.0,5.0,3119417.214814815
gaalkacyo,2009-04-01,,,,,,,,,,0,162930.3417721519,,8000.0,10000.0,22000.0,1225000.0,90000.0,56.0,4.0,2295000.0
galdogob,2009-04-01,,,,,,,,,,0,54870.78759493671,,8000.0,10000.0,22000.0,1225000.0,90000.0,56.0,4.0,2295000.0
hobyo,2009-04-01,,,,,,,,,,0,82080.9035443038,,6000.0,6000.0,30000.0,875000.0,38750.0,146.0,7.0,2270562.6666666665
jariiban,2009-04-01,,,,,,,,,,0,83363.02215189874,,18000.0,11662.61574074074,30000.0,1075000.0,105000.0,60.0,6.0,2704989.8037037035
xarardheere,2009-04-01,,,,,,,,,,0,83681.94987341772,,5000.0,7000.0,30000.0,837500.0,60000.0,28.0,2.0,1636688.0
dhuusamarreeb,2009-04-01,,,,,,,,,,0,109715.25822784811,,12000.0,14000.0,30000.0,770000.0,65000.0,26.0,2.0,2880000.0
cabudwaaq,2009-04-01,,,,,,,,,,0,56756.7829113924,,10000.0,10000.0,28000.0,1100000.0,82500.0,39.0,3.0,3174050.0
cadaado,2009-04-01,,,,,,,,,,0,114404.52569620252,,9000.0,10000.0,27500.0,992500.0,69062.5,66.75,4.0,2654903.1666666665
ceel buur,2009-04-01,,,,,,,,,,0,97737.40734177217,,7100.0,9150.0,27450.0,836500.0,68250.0,72.2,6.0,2106697.7333333334
ceel dheer,2009-04-01,,,,,,,,,,0,101558.04151898736,,5250.0,10000.0,27250.0,725000.0,57500.0,27.0,2.0,2121188.0
belet weyne,2009-04-01,,,,,,,,,,0,208078.9734177215,,7250.0,8750.0,20000.0,975000.0,120000.0,134.0,17.0,1625050.0
bulo burto,2009-04-01,,,,,,,,,,0,132940.59493670886,,6231.25,7845.142857142857,25431.25,767937.5,76343.75,101.88571428571429,12.0,1826365.183333333
jalalaqsi,2009-04-01,,,,,,,,,,0,102926.93860759494,,5575.0,6000.0,26000.0,587000.0,180000.0,105.0,33.0,1639445.0916666668
jowhar,2009-04-01,,,,,,,,,,0,300786.8,,3925.0,8350.0,27000.0,977500.0,57500.0,117.0,7.0,1452525.0
adan yabaal,2009-04-01,,,,,,,,,,0,81065.6,,12000.0,7711.285714285714,30000.0,800000.0,30000.0,70.72142857142858,13.25,1862332.7583333333
balcad,2009-04-01,,,,,,,,,,0,176049.30379746837,,2600.0,6600.0,20000.0,812500.0,35000.0,123.0,6.0,1230416.3333333333
cadale,2009-04-01,,,,,,,,,,0,64696.40139240506,,4500.0,7000.0,26000.0,342500.0,37500.0,49.0,6.0,1546179.7958333334
banadir,2009-04-01,,,,,,,,,,0,967994.8481012658,,6000.0,7167.0,20500.0,1338750.0,47500.0,187.0,7.0,551854.0
marka,2009-04-01,,,,,,,,,,0,221201.4683544304,,3969.0,6646.0,21000.0,1147500.0,56250.0,173.0,8.0,1472587.0
afgooye,2009-04-01,,,,,,,,,,0,245185.59367088607,,4402.0,6650.2,21000.0,964250.0,51750.0,144.6,7.8,1686870.0
baraawe,2009-04-01,,,,,,,,,,0,91515.33012658228,,6719.0,6550.0,22000.0,612500.0,36250.0,94.0,6.0,1472587.0
kurtunwaarey,2009-04-01,,,,,,,,,,0,74499.03405063291,,3400.0,5958.0,13950.0,1062500.0,64166.0,178.0,11.0,1758322.0
qoryooley,2009-04-01,,,,,,,,,,0,204097.6329113924,,4441.0,6172.0,21750.0,892500.0,57500.0,145.0,9.0,2329792.0
sablaale,2009-04-01,,,,,,,,,,0,60287.29556962025,,4598.5,6684.666666666667,21533.33333333333,702500.0,72027.66666666667,128.0,13.166666666666666,1850836.3333333333
wanla weyn,2009-04-01,,,,,,,,,,0,184948.1037974684,,5000.0,6666.0,21750.0,630000.0,62500.0,95.0,9.0,1705193.7033333331
baydhaba,2009-04-01,,,,,,,,,,0,366461.2278481013,,4600.0,7000.0,22250.0,585000.0,50000.0,127.0,11.0,1595125.0
buur hakaba,2009-04-01,,,,,,,,,,0,192756.0025316456,,3375.0,6000.0,20750.0,705000.0,80000.0,209.0,24.0,1847853.807333333
diinsoor,2009-04-01,,,,,,,,,,0,107218.16936708862,,4900.0,7000.0,22500.0,497500.0,41750.0,102.0,9.0,1879133.0281333327
qansax dheere,2009-04-01,,,,,,,,,,0,119236.3746835443,,4750.0,10750.0,24500.0,792500.0,90000.0,167.0,19.0,1751502.6760444443
xudur,2009-04-01,,,,,,,,,,0,126211.11012658228,,4125.0,8050.0,24000.0,725000.0,43750.0,176.0,11.0,1724437.5
ceel barde,2009-04-01,,,,,,,,,,0,55416.498607594935,,9750.0,8750.0,32000.0,700000.0,70000.0,72.0,7.0,1853750.0
tayeeglow,2009-04-01,,,,,,,,,,0,119006.3116455696,,3750.0,6000.0,24000.0,612500.0,35000.0,163.0,10.0,1739682.1705714285
waajid,2009-04-01,,,,,,,,,,0,90893.47569620251,,5908.333333333333,7525.0,24083.33333333333,603333.3333333334,64583.333333333336,119.66666666666669,11.0,1779187.5
rab dhuure,2009-04-01,,,,,,,,,,0,57778.24253164557,,7195.833333333333,8108.333333333333,26520.83333333333,632083.3333333334,69583.33333333334,105.91666666666669,10.0,1843843.75
garbahaarey,2009-04-01,,,,,,,,,,0,101052.45012658228,,9308.333333333334,13125.0,24708.33333333333,647916.6666666666,116666.66666666669,92.0,12.833333333333334,1786219.4190111111
baardheere,2009-04-01,,,,,,,,,,0,127104.97341772151,,6500.0,7500.0,23000.0,650000.0,95000.0,100.0,15.0,1780250.0
belet xaawo,2009-04-01,,,,,,,,,,0,272403.81607594935,,22000.0,27250.0,30000.0,760000.0,290000.0,35.0,13.0,1902109.709505556
ceel waaq,2009-04-01,,,,,,,,,,0,33340.071772151896,,9000.0,15958.333333333334,22500.0,600000.0,75000.0,67.0,8.0,1822859.709505556
doolow,2009-04-01,,,,,,,,,,0,38119.57772151899,,13000.0,13000.0,26000.0,542500.0,122500.0,42.0,9.0,1960054.8547527776
luuq,2009-04-01,,,,,,,,,,0,99051.52379746836,,9000.0,12668.055555555557,26000.0,500000.0,100000.0,56.0,11.0,2018000.0
bu'aale,2009-04-01,,,,,,,,,,0,72399.69088607594,,6499.5,6600.0,28000.0,675000.0,100000.0,102.0,15.0,2321600.0
jilib,2009-04-01,,,,,,,,,,1,145950.03164556963,,6954.25,8000.0,22000.0,662500.0,110000.0,83.0,14.0,1542266.3333333333
saakow,2009-04-01,,,,,,,,,,0,116269.31518987342,,6974.875,7775.0,26375.0,493125.0,84187.5,79.75,11.75,1626256.2570333332
kismaayo,2009-04-01,,,,,,,,,,1,209158.0265822785,,10000.0,8750.0,19500.0,707500.0,160000.0,81.0,18.0,1261438.0
afmadow,2009-04-01,,,,,,,,,,0,106179.01683544304,,10000.0,10000.0,32000.0,150000.0,100000.0,15.0,8.0,524042.0
badhaadhe,2009-04-01,,,,,,,,,,0,78281.29518987342,,10000.0,9375.0,25750.0,428750.0,130000.0,48.0,13.0,892740.0
jamaame,2009-04-01,,,,,,,,,,0,154842.8658227848,,8984.75,7833.0,22000.0,672500.0,93750.0,86.0,12.0,1109248.7777777778
borama,2009-05-01,,,,,,,,,,0,320229.4240506329,,3000.0,2000.0,6000.0,250000.0,30000.0,42.0,5.0,369250.0
baki,2009-05-01,,,,,,,,,,0,49745.60632911392,,3262.5,2800.0,5600.0,221250.0,27750.0,42.5,5.5,368312.5
lughaye,2009-05-01,,,,,,,,,,1,73469.8540506329,,4100.0,2400.0,5700.0,135000.0,26000.0,33.0,7.0,528266.8333333334
zeylac,2009-05-01,,,,,,,,,,1,51597.866202531644,,4025.0,2200.0,7000.0,192500.0,35000.0,28.0,5.0,847238.0
hargeysa,2009-05-01,,,,,,,,,,1,667613.693670886,,2950.0,4400.0,4700.0,250000.0,25000.0,53.0,5.0,367375.0
berbera,2009-05-01,,,,,,,,,,0,87709.49316455696,,5928.125,3733.3333333333335,10325.0,481875.0,44437.5,56.375,5.625,658562.5
gebiley,2009-05-01,,,,,,,,,,0,111876.77924050634,,3000.0,2000.0,6000.0,250000.0,30000.0,42.0,5.0,368312.5
burco,2009-05-01,,,,,,,,,,0,346934.09493670886,,4000.0,4000.0,6000.0,231250.0,25000.0,39.0,4.0,1240000.0
buuhoodle,2009-05-01,,,,,,,,,,0,184408.39620253164,,12500.0,11250.0,15000.0,735625.0,77500.0,45.5,4.5,2550094.0
owdweyne,2009-05-01,,,,,,,,,,0,67513.5735443038,,4292.708333333333,4044.444444444445,7008.333333333333,321041.6666666667,31479.166666666668,49.458333333333336,4.875,755312.5
sheikh,2009-05-01,,,,,,,,,,0,43511.30063291139,,4292.708333333333,4044.444444444445,7008.333333333333,321041.6666666667,31479.166666666668,49.458333333333336,4.875,755312.5
laas caanood,2009-05-01,,,,,,,,,,0,95946.12025316455,,21000.0,18500.0,24000.0,1240000.0,130000.0,52.0,5.0,3860188.0
caynabo,2009-05-01,,,,,,,,,,0,104252.30924050632,,15000.0,11250.0,18000.0,831375.0,89500.0,51.5,5.3,2550094.0
taleex,2009-05-01,,,,,,,,,,0,40260.82974683544,,18312.5,18361.0,23500.0,1111250.0,116250.0,47.25,4.75,3255379.333333333
xudun,2009-05-01,,,,,,,,,,1,36155.66594936709,,24000.0,16037.0,20000.0,725000.0,115000.0,30.0,5.0,3085040.333333333
ceerigaabo,2009-05-01,,,,,,,,,,0,170160.38607594935,,10000.0,17199.0,30000.0,1050000.0,120000.0,35.0,4.0,2674500.0
ceel afweyn,2009-05-01,,,,,,,,,,0,91967.32810126584,,13500.0,10443.866666666669,25000.0,1225000.0,100000.0,91.0,8.0,2041639.3666666667
laasqoray,2009-05-01,,,,,,,,,,0,125592.24177215189,,13437.5,16520.0,23583.33333333333,1170416.6666666667,105416.66666666669,53.41666666666666,4.583333333333333,3636897.444444445
bossaso,2009-05-01,,,,,,,,,,0,204852.3886075949,,12000.0,14000.0,17250.0,1350000.0,80000.0,78.0,5.0,4980813.0
bandarbeyla,2009-05-01,,,,,,,,,,0,34883.237341772154,,16800.0,15567.155555555551,26600.0,986000.0,100000.0,59.0,6.0,4128903.765432099
caluula,2009-05-01,,,,,,,,,,0,61486.5741772152,,13800.0,14000.0,20756.25,1213500.0,87500.0,70.875,5.375,4980813.0
iskushuban,2009-05-01,,,,,,,,,,0,79583.09088607595,,14400.0,14000.0,21925.0,1168000.0,90000.0,68.5,5.5,4980813.0
qandala,2009-05-01,,,,,,,,,,0,60499.58,,13200.0,14000.0,19587.5,1259000.0,85000.0,73.25,5.25,4980813.0
qardho,2009-05-01,,,,,,,,,,0,129758.81265822783,,15714.285714285714,16220.6,22779.7619047619,1171666.6666666667,98809.52380952382,62.45238095238095,5.261904761904761,4017070.555555555
garoowe,2009-05-01,,,,,,,,,,0,80789.2858227848,,18250.0,18222.0,20000.0,1430000.0,100000.0,72.0,5.0,3231450.0
burtinle,2009-05-01,,,,,,,,,,0,84269.62227848101,,12400.0,15000.0,20000.0,1290000.0,120000.0,104.0,10.0,2917962.6666666665
eyl,2009-05-01,,,,,,,,,,0,54320.57518987342,,16800.0,16480.866666666665,26600.0,986000.0,100000.0,59.0,6.0,3388827.7407407407
gaalkacyo,2009-05-01,,,,,,,,,,0,162930.3417721519,,5000.0,8750.0,22000.0,1325000.0,90000.0,60.0,4.0,1662250.0
galdogob,2009-05-01,,,,,,,,,,0,54870.78759493671,,5000.0,8750.0,22000.0,1325000.0,90000.0,60.0,4.0,1662250.0
hobyo,2009-05-01,,,,,,,,,,0,82080.9035443038,,4200.0,8200.0,32400.0,1120000.0,40000.0,267.0,10.0,1884000.0
jariiban,2009-05-01,,,,,,,,,,0,83363.02215189874,,18000.0,12107.716666666667,30000.0,1075000.0,105000.0,60.0,6.0,2463260.101851852
xarardheere,2009-05-01,,,,,,,,,,0,83681.94987341772,,3250.0,9000.0,35250.0,900000.0,67500.0,26.0,2.0,1426750.0
dhuusamarreeb,2009-05-01,,,,,,,,,,1,109715.25822784811,,12000.0,14000.0,30000.0,772500.0,81250.0,26.0,3.0,2563000.0
cabudwaaq,2009-05-01,,,,,,,,,,0,56756.7829113924,,10000.0,10000.0,25000.0,1100000.0,100000.0,44.0,4.0,2584125.0
cadaado,2009-05-01,,,,,,,,,,0,114404.52569620252,,7800.0,10237.5,27350.0,1079375.0,77812.5,99.25,5.25,2173343.75
ceel buur,2009-05-01,,,,,,,,,,0,97737.40734177217,,6090.0,9840.0,29830.0,888500.0,77250.0,92.6,7.4,1601060.0
ceel dheer,2009-05-01,,,,,,,,,,0,101558.04151898736,,4000.0,10000.0,31500.0,825000.0,60000.0,26.0,2.0,1873550.0
belet weyne,2009-05-01,,,,,,,,,,0,208078.9734177215,,7000.0,8000.0,20000.0,825000.0,137500.0,118.0,20.0,258000.0
bulo burto,2009-05-01,,,,,,,,,,0,132940.59493670886,,6019.5,7789.0,26135.0,762625.0,68714.28571428571,100.65714285714286,9.566666666666666,1304802.5
jalalaqsi,2009-05-01,,,,,,,,,,0,102926.93860759494,,5900.0,6000.0,26000.0,585000.0,49366.07142857143,99.0,7.855555555555555,1395701.25
jowhar,2009-05-01,,,,,,,,,,0,300786.8,,4000.0,6600.0,26000.0,952500.0,60000.0,144.0,9.0,1486600.0
adan yabaal,2009-05-01,,,,,,,,,,0,81065.6,,12000.0,8197.25,30000.0,800000.0,30000.0,68.91428571428571,6.105555555555555,1524684.5833333333
balcad,2009-05-01,,,,,,,,,,0,176049.30379746837,,4000.0,9300.0,22000.0,937500.0,37500.0,101.0,5.0,1163616.3333333333
cadale,2009-05-01,,,,,,,,,,0,64696.40139240506,,5000.0,9000.0,26000.0,452500.0,38750.0,50.0,5.0,1392650.5416666665
banadir,2009-05-01,,,,,,,,,,0,967994.8481012658,,5750.0,6750.0,22500.0,1550000.0,60000.0,230.0,9.0,250500.0
marka,2009-05-01,,,,,,,,,,0,221201.4683544304,,4500.0,7583.0,21000.0,1170000.0,57500.0,154.0,8.0,1548750.0
afgooye,2009-05-01,,,,,,,,,,0,245185.59367088607,,4548.8,7412.0,21700.0,1036500.0,60500.0,144.0,8.8,1753749.0
baraawe,2009-05-01,,,,,,,,,,0,91515.33012658228,,7500.0,7200.0,24000.0,500000.0,46250.0,69.0,7.0,1903500.0
kurtunwaarey,2009-05-01,,,,,,,,,,0,74499.03405063291,,3750.0,6042.0,13875.0,1212500.0,43333.0,201.0,8.0,1726125.0
qoryooley,2009-05-01,,,,,,,,,,0,204097.6329113924,,3828.0,6094.0,21250.0,975000.0,60000.0,160.0,10.0,1676208.0
sablaale,2009-05-01,,,,,,,,,,0,60287.29556962025,,6015.0,7123.666666666667,21979.166666666668,760000.0,68055.5,123.66666666666669,11.333333333333334,2192812.6
wanla weyn,2009-05-01,,,,,,,,,,0,184948.1037974684,,4666.0,7333.0,21750.0,550000.0,87500.0,75.0,12.0,1476995.1666666665
baydhaba,2009-05-01,,,,,,,,,,0,366461.2278481013,,4325.0,6750.0,21250.0,637500.0,50000.0,147.0,12.0,1753063.0
buur hakaba,2009-05-01,,,,,,,,,,0,192756.0025316456,,4375.0,6375.0,21500.0,710000.0,83750.0,162.0,20.0,1820565.2944444444
diinsoor,2009-05-01,,,,,,,,,,0,107218.16936708862,,5200.0,7500.0,22250.0,487500.0,37500.0,94.0,7.0,2098188.0
qansax dheere,2009-05-01,,,,,,,,,,0,119236.3746835443,,5250.0,8000.0,24500.0,787500.0,90000.0,150.0,17.0,2121958.6666666665
xudur,2009-05-01,,,,,,,,,,0,126211.11012658228,,5250.0,9000.0,24000.0,725000.0,41250.0,138.0,8.0,1648563.0
ceel barde,2009-05-01,,,,,,,,,,0,55416.498607594935,,9000.0,10500.0,32000.0,650000.0,70000.0,72.0,8.0,1815875.0
tayeeglow,2009-05-01,,,,,,,,,,0,119006.3116455696,,4500.0,6750.0,24000.0,675000.0,28750.0,150.0,7.0,1439694.8515873014
waajid,2009-05-01,,,,,,,,,,0,90893.47569620251,,6525.0,7875.0,23750.0,620833.3333333334,63750.0,111.66666666666669,10.0,3446542.0
rab dhuure,2009-05-01,,,,,,,,,,0,57778.24253164557,,7693.75,9125.0,26437.5,623958.3333333334,68750.0,92.91666666666669,9.0,3462245.0
garbahaarey,2009-05-01,,,,,,,,,,0,101052.45012658228,,10054.166666666666,12562.5,25458.33333333333,627916.6666666666,103333.33333333331,83.83333333333333,11.166666666666666,3549305.777777777
baardheere,2009-05-01,,,,,,,,,,0,127104.97341772151,,8500.0,10500.0,23000.0,612500.0,85000.0,72.0,10.0,2514625.0
belet xaawo,2009-05-01,,,,,,,,,,0,272403.81607594935,,23000.0,25000.0,32000.0,760000.0,225000.0,33.0,10.0,5629500.0
ceel waaq,2009-05-01,,,,,,,,,,0,33340.071772151896,,9250.0,16020.833333333334,26000.0,470000.0,70000.0,51.0,8.0,2338688.0
doolow,2009-05-01,,,,,,,,,,0,38119.57772151899,,11500.0,12500.0,30000.0,550000.0,130000.0,48.0,11.0,6283750.0
luuq,2009-05-01,,,,,,,,,,0,99051.52379746836,,10000.0,12302.083333333334,26000.0,500000.0,100000.0,50.0,10.0,6938000.0
bu'aale,2009-05-01,,,,,,,,,,0,72399.69088607594,,7866.25,6500.0,28000.0,800000.0,105000.0,123.0,16.0,2978000.0
jilib,2009-05-01,,,,,,,,,,0,145950.03164556963,,9250.0,9125.0,22250.0,850000.0,92500.0,93.0,10.0,2258250.0
saakow,2009-05-01,,,,,,,,,,0,116269.31518987342,,8141.5625,9458.25,25812.5,578750.0,71875.0,80.0,9.5,2413703.25
kismaayo,2009-05-01,,,,,,,,,,0,209158.0265822785,,9000.0,9000.0,21250.0,812500.0,135000.0,90.0,15.0,2437634.0
afmadow,2009-05-01,,,,,,,,,,0,106179.01683544304,,11000.0,13333.0,30000.0,415000.0,60000.0,31.0,5.0,2064000.0
badhaadhe,2009-05-01,,,,,,,,,,0,78281.29518987342,,10000.0,11166.5,25625.0,613750.0,97500.0,60.5,10.0,2250817.0
jamaame,2009-05-01,,,,,,,,,,1,154842.8658227848,,9750.0,9666.0,22000.0,808750.0,101000.0,84.0,10.0,1306660.0
borama,2009-06-01,,,,,,,,,,0,320229.4240506329,,3500.0,3075.0,4000.0,222500.0,23250.0,56.0,6.0,887500.0
baki,2009-06-01,,,,,,,,,,0,49745.60632911392,,3150.0,3537.5,5025.0,178625.0,24083.33333333333,40.5,5.0,955125.0
lughaye,2009-06-01,,,,,,,,,,0,73469.8540506329,,4100.0,3306.25,5700.0,135000.0,27444.44444444444,33.0,5.333333333333333,865921.6666666666
zeylac,2009-06-01,,,,,,,,,,0,51597.866202531644,,5250.0,3190.625,7000.0,185000.0,35000.0,26.0,5.0,755140.0
hargeysa,2009-06-01,,,,,,,,,,1,667613.693670886,,3000.0,4000.0,4550.0,230000.0,25000.0,51.0,5.0,1022750.0
berbera,2009-06-01,,,,,,,,,,0,87709.49316455696,,6887.5,3845.8333333333335,11656.25,423718.75,43520.83333333333,48.375,5.25,1348916.6666666667
gebiley,2009-06-01,,,,,,,,,,0,111876.77924050634,,2000.0,3537.5,5850.0,127000.0,24000.0,22.0,4.0,955125.0
burco,2009-06-01,,,,,,,,,,0,346934.09493670886,,4000.0,4000.0,4750.0,186250.0,25000.0,39.0,5.0,2068875.0
buuhoodle,2009-06-01,,,,,,,,,,0,184408.39620253164,,12500.0,11250.0,14875.0,575000.0,65000.0,39.0,4.5,3250875.0
owdweyne,2009-06-01,,,,,,,,,,0,67513.5735443038,,4629.166666666667,3948.6111111111113,6985.416666666667,279989.5833333333,31173.61111111111,46.125,5.083333333333333,1480180.5555555555
